blocktime,open,high,low,close,volume
03/30/2025 09:08:12,354.4022097253954,354.4022097253954,354.4022097253954,354.4022097253954,462003100.0
03/30/2025 09:10:57,352.6629248790745,352.6629248790745,352.6629248790745,352.6629248790745,45006020.0
03/30/2025 09:11:22,66.45690931138111,354.98310935044316,66.45690931138111,354.98310935044316,2245956380.0
03/30/2025 09:12:14,22.25899108730173,22.25899108730173,22.25899108730173,22.25899108730173,20392800.0
03/30/2025 09:11:09,353.01776619903177,353.01776619903177,353.01776619903177,353.01776619903177,294059390.0
03/30/2025 09:12:35,355.3335209325363,355.3335209325363,355.3335209325363,355.3335209325363,200000000.0
03/30/2025 09:11:24,357.1611342595093,357.1611342595093,357.1611342595093,357.1611342595093,172373660.0
03/30/2025 09:12:24,355.7071428293816,355.7071428293816,355.7071428293816,355.7071428293816,555716380.0
03/30/2025 09:16:08,353.912568063861,353.912568063861,353.912568063861,353.912568063861,1255474230.0
03/30/2025 09:14:21,355.5976369144064,355.5976369144064,355.5976369144064,355.5976369144064,348597650.0
03/30/2025 09:16:42,346.35399141605853,346.35399141605853,346.35399141605853,346.35399141605853,5283727230.0
03/30/2025 09:16:53,340.60993605083064,340.60993605083064,340.60993605083064,340.60993605083064,297816530.0
03/30/2025 09:13:40,355.7539047607188,355.7539047607188,355.7539047607188,355.7539047607188,200000000.0
03/30/2025 09:16:10,20.86311419490499,20.86311419490499,20.86311419490499,20.86311419490499,20392800.0
03/30/2025 09:17:04,337.19593660415063,337.19593660415063,337.19593660415063,337.19593660415063,29623490.0
03/30/2025 09:17:01,338.76151505167826,338.76151505167826,338.76151505167826,338.76151505167826,1499936780.0
03/30/2025 09:17:57,353.17981683748343,353.17981683748343,353.17981683748343,353.17981683748343,89000000.0
03/30/2025 09:17:54,342.82077800589036,342.82077800589036,342.82077800589036,342.82077800589036,9801980190.0
03/30/2025 09:21:41,358.39735119526097,358.39735119526097,358.39735119526097,358.39735119526097,15666140.0
03/30/2025 09:17:30,335.00259861688954,335.00259861688954,335.00259861688954,335.00259861688954,2113516100.0
03/30/2025 09:18:18,355.8177719745034,355.8177719745034,355.8177719745034,355.8177719745034,2429098080.0
03/30/2025 09:22:45,336.2879801775309,336.2879801775309,336.2879801775309,336.2879801775309,84743320.0
03/30/2025 09:22:43,346.50215073698547,346.50215073698547,346.50215073698547,346.50215073698547,9907238520.0
03/30/2025 09:23:16,336.03647462012935,336.03647462012935,336.03647462012935,336.03647462012935,271136290.0
03/30/2025 09:22:19,357.67347621039374,357.67347621039374,357.67347621039374,357.67347621039374,701676000.0
03/30/2025 09:26:38,334.5249156994822,334.5249156994822,334.5249156994822,334.5249156994822,1749949260.0
03/30/2025 09:28:49,332.53484220017543,332.53484220017543,332.53484220017543,332.53484220017543,171104250.0
03/30/2025 09:30:00,332.2254861833018,332.2254861833018,332.2254861833018,332.2254861833018,133348459.99999999
03/30/2025 09:30:07,331.9381099591555,331.9381099591555,331.9381099591555,331.9381099591555,149579010.0
03/30/2025 09:31:52,333.1356763427253,333.1356763427253,333.1356763427253,333.1356763427253,1329156240.0
03/30/2025 09:28:08,332.7271868995707,332.7271868995707,332.7271868995707,332.7271868995707,18159180.0
03/30/2025 09:32:14,334.6434824628459,334.6434824628459,334.6434824628459,334.6434824628459,150000000.0
03/30/2025 09:23:06,335.98038765623426,335.98038765623426,335.98038765623426,335.98038765623426,216231620.0
03/30/2025 09:39:06,332.3508798534823,332.3508798534823,332.3508798534823,332.3508798534823,774283740.0
03/30/2025 09:36:21,334.61700730086864,334.61700730086864,334.61700730086864,334.61700730086864,175959650.00000003
03/30/2025 09:44:34,330.44891328465155,330.44891328465155,330.44891328465155,330.44891328465155,1065932880.0
